ip,attacks,risk_score,risk_level,risk_reasons,asn,asn_name,asn_org,asn_source,rdap_source,tor_exit,spamhaus_drop,spamhaus_asndrop,feed_hits,bph_flag,bph_label,bph_confidence,bph_note
67.240.82.12,24,25,low,repeated_attacks_ge_10,AS11351,TWC-11351-NORTHEAST,Charter Communications Inc,team-cymru-dns,rdap.org,False,False,False,,False,,,
85.217.149.18,24,25,low,repeated_attacks_ge_10,AS209334,MODAT-01,lir-nl-modat-1-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
85.50.194.51,24,25,low,repeated_attacks_ge_10,AS12479,,,team-cymru-dns,none,False,False,False,,False,,,
92.124.162.81,24,25,low,repeated_attacks_ge_10,AS12389,ROSTELECOM-AS,PJSC Rostelecom,team-cymru-dns,rdap.org,False,False,False,,False,,,
94.230.135.5,24,25,low,repeated_attacks_ge_10,AS48642,,,team-cymru-dns,none,False,False,False,,False,,,
174.138.3.254,23,25,low,repeated_attacks_ge_10,AS14061,DIGITALOCEAN-ASN,"DigitalOcean, LLC",team-cymru-dns,rdap.org,False,False,False,,False,,,
20.65.193.204,23,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
200.94.131.82,23,25,low,repeated_attacks_ge_10,AS11172,11172,"Alestra, S. de R.L. de C.V.",team-cymru-dns,rdap.org,False,False,False,,False,,,
205.210.31.111,23,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
23.172.217.87,23,25,low,repeated_attacks_ge_10,AS400992,,,team-cymru-dns,none,False,False,False,,False,,,
3.24.212.254,23,25,low,repeated_attacks_ge_10,AS16509,,,team-cymru-dns,none,False,False,False,,False,,,
43.245.93.75,23,25,low,repeated_attacks_ge_10,AS55427,BROADLINK-AS-AP,IRT-BROADLINK-NP,team-cymru-dns,rdap.org,False,False,False,,False,,,
69.164.217.74,23,25,low,repeated_attacks_ge_10,AS63949,AKAMAI-LINODE-AP,LINODE LLC - network administrator,team-cymru-dns,rdap.org,False,False,False,,False,,,
85.217.140.11,23,25,low,repeated_attacks_ge_10,AS209334,MODAT-01,lir-nl-modat-1-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
85.217.149.7,23,25,low,repeated_attacks_ge_10,AS209334,MODAT-01,lir-nl-modat-1-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
103.1.210.25,22,25,low,repeated_attacks_ge_10,AS38731,VTDC-AS-VN,Dau Khac Thanh,team-cymru-dns,rdap.org,False,False,False,,False,,,
119.148.49.82,22,25,low,repeated_attacks_ge_10,AS23923,,,team-cymru-dns,none,False,False,False,,False,,,
18.217.208.51,22,25,low,repeated_attacks_ge_10,AS16509,,,team-cymru-dns,none,False,False,False,,False,,,
190.177.168.33,22,25,low,repeated_attacks_ge_10,AS22927,22927,Telefonica de Argentina,team-cymru-dns,rdap.org,False,False,False,,False,,,
198.235.24.202,22,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
20.64.105.9,22,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
223.235.100.228,22,25,low,repeated_attacks_ge_10,AS24560,,,team-cymru-dns,none,False,False,False,,False,,,
44.252.84.255,22,25,low,repeated_attacks_ge_10,AS16509,,,team-cymru-dns,none,False,False,False,,False,,,
45.238.52.85,22,25,low,repeated_attacks_ge_10,AS266829,266829,MAGALAJO S.A.,team-cymru-dns,rdap.org,False,False,False,,False,,,
85.217.149.41,22,25,low,repeated_attacks_ge_10,AS209334,MODAT-01,lir-nl-modat-1-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
85.217.149.9,22,25,low,repeated_attacks_ge_10,AS209334,MODAT-01,lir-nl-modat-1-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
89.164.22.78,22,25,low,repeated_attacks_ge_10,AS13046,ASN-ISKON,Iskon Internet,team-cymru-dns,rdap.org,False,False,False,,False,,,
103.179.190.58,21,25,low,repeated_attacks_ge_10,AS131353,NHANHOA-AS-VN,IRT-VNNIC-AP,team-cymru-dns,rdap.org,False,False,False,,False,,,
103.77.242.58,21,25,low,repeated_attacks_ge_10,AS150900,VPSMMOCLOUD-VN,Dang My Ngoc,team-cymru-dns,rdap.org,False,False,False,,False,,,
118.179.89.21,21,25,low,repeated_attacks_ge_10,AS23956,AMBERIT-BD-AS,IRT-AMBERIT-BD,team-cymru-dns,rdap.org,False,False,False,,False,,,
151.243.11.234,21,25,low,repeated_attacks_ge_10,AS209630,KREDIT-AS,Garbuz Vadim,team-cymru-dns,rdap.org,False,False,False,,False,,,
162.217.103.70,21,25,low,repeated_attacks_ge_10,AS32475,SINGLEHOP-LLC,Internap Holding LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
172.110.223.34,21,25,low,repeated_attacks_ge_10,UNKNOWN,,,none,,False,False,False,,False,,,
173.255.221.189,21,25,low,repeated_attacks_ge_10,AS63949,AKAMAI-LINODE-AP,LINODE LLC - network administrator,team-cymru-dns,rdap.org,False,False,False,,False,,,
187.139.154.193,21,25,low,repeated_attacks_ge_10,AS8151,8151,Uninet S.A. de C.V.,team-cymru-dns,rdap.org,False,False,False,,False,,,
20.65.138.86,21,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
20.65.193.108,21,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
34.38.168.30,21,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
40.124.184.27,21,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
45.33.12.214,21,25,low,repeated_attacks_ge_10,AS63949,AKAMAI-LINODE-AP,LINODE LLC - network administrator,team-cymru-dns,rdap.org,False,False,False,,False,,,
45.79.5.11,21,25,low,repeated_attacks_ge_10,AS63949,AKAMAI-LINODE-AP,LINODE LLC - network administrator,team-cymru-dns,rdap.org,False,False,False,,False,,,
5.61.209.92,21,25,low,repeated_attacks_ge_10,AS206264,AMARUTU-TECHNOLOGY,Amarutu Technology Ltd,team-cymru-dns,rdap.org,False,False,False,,False,,,
78.128.114.174,21,25,low,repeated_attacks_ge_10,AS50360,TAMATIYA-AS,Tamatiya EOOD,team-cymru-dns,rdap.org,False,False,False,,False,,,
85.100.109.88,21,25,low,repeated_attacks_ge_10,AS9121,TTNet,AS9121-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
9.234.10.190,21,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
104.199.99.241,20,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
175.107.208.72,20,25,low,repeated_attacks_ge_10,AS9541,CYBERNET-AP,Cyber Internet Services (Private) Limited,team-cymru-dns,rdap.org,False,False,False,,False,,,
189.180.179.144,20,25,low,repeated_attacks_ge_10,AS8151,8151,Uninet S.A. de C.V.,team-cymru-dns,rdap.org,False,False,False,,False,,,
209.15.114.24,20,25,low,repeated_attacks_ge_10,AS135566,,,team-cymru-dns,none,False,False,False,,False,,,
5.83.129.240,20,25,low,repeated_attacks_ge_10,AS12586,,,team-cymru-dns,none,False,False,False,,False,,,
80.76.42.17,20,25,low,repeated_attacks_ge_10,AS212913,TIMEHOST-AS,NETWORK-SUPPORT-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
89.248.172.33,20,25,low,repeated_attacks_ge_10,AS202425,,,team-cymru-dns,none,False,False,False,,False,,,
101.206.107.245,19,25,low,repeated_attacks_ge_10,AS4837,CHINA169-Backbone,IRT-CU-CN,team-cymru-dns,rdap.org,False,False,False,,False,,,
121.46.71.58,19,25,low,repeated_attacks_ge_10,AS134840,,,team-cymru-dns,none,False,False,False,,False,,,
195.96.139.127,19,25,low,repeated_attacks_ge_10,AS211298,DRIFTNET,Driftnet Hostmaster,team-cymru-dns,rdap.org,False,False,False,,False,,,
20.169.83.190,19,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
34.197.70.90,19,25,low,repeated_attacks_ge_10,AS14618,AMAZON-AES,"Amazon.com, Inc.",team-cymru-dns,rdap.org,False,False,False,,False,,,
45.205.1.122,19,25,low,repeated_attacks_ge_10,AS215925,VPSVAULTHOST,Administration,team-cymru-dns,rdap.org,False,False,False,,False,,,
48.211.158.211,19,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
64.62.156.172,19,25,low,repeated_attacks_ge_10,AS6939,HURRICANE,Hurricane Electric LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
64.62.197.77,19,25,low,repeated_attacks_ge_10,AS6939,HURRICANE,Hurricane Electric LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
77.40.62.44,19,25,low,repeated_attacks_ge_10,AS12389,ROSTELECOM-AS,PJSC Rostelecom,team-cymru-dns,rdap.org,False,False,False,,False,,,
77.89.245.118,19,25,low,repeated_attacks_ge_10,AS25454,ASN-OMD-FNO,Orange Moldova,team-cymru-dns,rdap.org,False,False,False,,False,,,
81.250.129.250,19,25,low,repeated_attacks_ge_10,AS3215,AS3215,Administration Adresses,team-cymru-dns,rdap.org,False,False,False,,False,,,
85.217.149.32,19,25,low,repeated_attacks_ge_10,AS209334,MODAT-01,lir-nl-modat-1-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
87.236.176.57,19,25,low,repeated_attacks_ge_10,AS211298,DRIFTNET,Driftnet Hostmaster,team-cymru-dns,rdap.org,False,False,False,,False,,,
103.203.57.2,18,25,low,repeated_attacks_ge_10,AS136180,IPIP-CN,IRT-IPIP-CN,team-cymru-dns,rdap.org,False,False,False,,False,,,
109.105.210.79,18,25,low,repeated_attacks_ge_10,AS21859,ZEN-ECN,Zenlayer Inc,team-cymru-dns,rdap.org,False,False,False,,False,,,
117.184.105.34,18,25,low,repeated_attacks_ge_10,AS24400,,,team-cymru-dns,none,False,False,False,,False,,,
172.236.228.245,18,25,low,repeated_attacks_ge_10,AS63949,AKAMAI-LINODE-AP,LINODE LLC - network administrator,team-cymru-dns,rdap.org,False,False,False,,False,,,
194.62.122.254,18,25,low,repeated_attacks_ge_10,AS209874,TECHTIDE,novacloud-hosting,team-cymru-dns,rdap.org,False,False,False,,False,,,
195.184.76.29,18,25,low,repeated_attacks_ge_10,AS213412,ONYPHE,Admin,team-cymru-dns,rdap.org,False,False,False,,False,,,
198.235.24.196,18,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
199.45.154.32,18,25,low,repeated_attacks_ge_10,AS398722,,,team-cymru-dns,none,False,False,False,,False,,,
27.130.20.50,18,25,low,repeated_attacks_ge_10,AS133481,AIS-Fibre-AS-AP,SBN Co Ltd IP Planning,team-cymru-dns,rdap.org,False,False,False,,False,,,
34.14.94.18,18,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
42.228.19.2,18,25,low,repeated_attacks_ge_10,AS4837,CHINA169-Backbone,IRT-CU-CN,team-cymru-dns,rdap.org,False,False,False,,False,,,
45.194.67.30,18,25,low,repeated_attacks_ge_10,AS215925,VPSVAULTHOST,Administration,team-cymru-dns,rdap.org,False,False,False,,False,,,
45.205.1.242,18,25,low,repeated_attacks_ge_10,AS215925,VPSVAULTHOST,Administration,team-cymru-dns,rdap.org,False,False,False,,False,,,
45.205.1.247,18,25,low,repeated_attacks_ge_10,AS215925,VPSVAULTHOST,Administration,team-cymru-dns,rdap.org,False,False,False,,False,,,
51.158.205.47,18,25,low,repeated_attacks_ge_10,AS12876,AS12876,MNT-TISCALIFR,team-cymru-dns,rdap.org,False,False,False,,False,,,
59.36.164.58,18,25,low,repeated_attacks_ge_10,AS4134,CHINANET-BACKBONE,Chinanet Hostmaster,team-cymru-dns,rdap.org,False,False,False,,False,,,
64.62.197.81,18,25,low,repeated_attacks_ge_10,AS6939,HURRICANE,Hurricane Electric LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
85.217.149.22,18,25,low,repeated_attacks_ge_10,AS209334,MODAT-01,lir-nl-modat-1-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
151.243.11.232,17,25,low,repeated_attacks_ge_10,AS209630,KREDIT-AS,Garbuz Vadim,team-cymru-dns,rdap.org,False,False,False,,False,,,
164.92.86.248,17,25,low,repeated_attacks_ge_10,AS14061,DIGITALOCEAN-ASN,"DigitalOcean, LLC",team-cymru-dns,rdap.org,False,False,False,,False,,,
176.112.111.30,17,25,low,repeated_attacks_ge_10,AS198616,,,team-cymru-dns,none,False,False,False,,False,,,
184.105.139.114,17,25,low,repeated_attacks_ge_10,AS6939,HURRICANE,Hurricane Electric LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
195.96.139.140,17,25,low,repeated_attacks_ge_10,AS211298,DRIFTNET,Driftnet Hostmaster,team-cymru-dns,rdap.org,False,False,False,,False,,,
20.118.209.103,17,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
205.210.31.50,17,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
3.131.24.55,17,25,low,repeated_attacks_ge_10,AS16509,,,team-cymru-dns,none,False,False,False,,False,,,
34.34.156.186,17,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
34.62.250.72,17,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
45.79.207.181,17,25,low,repeated_attacks_ge_10,AS63949,AKAMAI-LINODE-AP,LINODE LLC - network administrator,team-cymru-dns,rdap.org,False,False,False,,False,,,
50.116.26.161,17,25,low,repeated_attacks_ge_10,AS63949,AKAMAI-LINODE-AP,LINODE LLC - network administrator,team-cymru-dns,rdap.org,False,False,False,,False,,,
51.81.37.150,17,25,low,repeated_attacks_ge_10,AS16276,,,team-cymru-dns,none,False,False,False,,False,,,
64.62.156.182,17,25,low,repeated_attacks_ge_10,AS6939,HURRICANE,Hurricane Electric LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
64.62.156.52,17,25,low,repeated_attacks_ge_10,AS6939,HURRICANE,Hurricane Electric LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
77.239.124.249,17,25,low,repeated_attacks_ge_10,AS198364,BANATSYNC-SRL,admin,team-cymru-dns,rdap.org,False,False,False,,False,,,
85.217.149.16,17,25,low,repeated_attacks_ge_10,AS209334,MODAT-01,lir-nl-modat-1-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
95.214.53.196,17,25,low,repeated_attacks_ge_10,AS201814,,,team-cymru-dns,none,False,False,False,,False,,,
104.248.113.243,16,25,low,repeated_attacks_ge_10,AS14061,DIGITALOCEAN-ASN,"DigitalOcean, LLC",team-cymru-dns,rdap.org,False,False,False,,False,,,
109.94.104.127,16,25,low,repeated_attacks_ge_10,AS59847,,,team-cymru-dns,none,False,False,False,,False,,,
139.162.69.42,16,25,low,repeated_attacks_ge_10,AS63949,AKAMAI-LINODE-AP,LINODE LLC - network administrator,team-cymru-dns,rdap.org,False,False,False,,False,,,
139.162.78.6,16,25,low,repeated_attacks_ge_10,AS63949,AKAMAI-LINODE-AP,LINODE LLC - network administrator,team-cymru-dns,rdap.org,False,False,False,,False,,,
165.16.185.135,16,25,low,repeated_attacks_ge_10,AS37049,,,team-cymru-dns,none,False,False,False,,False,,,
167.94.146.57,16,25,low,repeated_attacks_ge_10,AS398705,CENSYS-ARIN-02,"Censys, Inc.",team-cymru-dns,rdap.org,False,False,False,,False,,,
176.53.159.199,16,25,low,repeated_attacks_ge_10,AS154383,ZWS-AS-AP,IRT-ZWS-BD,team-cymru-dns,rdap.org,False,False,False,,False,,,
184.105.247.196,16,25,low,repeated_attacks_ge_10,AS6939,HURRICANE,Hurricane Electric LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
185.226.197.30,16,25,low,repeated_attacks_ge_10,AS21859,ZEN-ECN,Zenlayer Inc,team-cymru-dns,rdap.org,False,False,False,,False,,,
185.242.226.60,16,25,low,repeated_attacks_ge_10,AS202425,,,team-cymru-dns,none,False,False,False,,False,,,
186.123.212.120,16,25,low,repeated_attacks_ge_10,AS11664,,,team-cymru-dns,none,False,False,False,,False,,,
190.230.101.219,16,25,low,repeated_attacks_ge_10,AS7303,7303,Telecom Argentina S.A.,team-cymru-dns,rdap.org,False,False,False,,False,,,
193.27.249.126,16,25,low,repeated_attacks_ge_10,AS35394,,,team-cymru-dns,none,False,False,False,,False,,,
20.65.193.168,16,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
200.26.225.165,16,25,low,repeated_attacks_ge_10,AS269870,269870,Giza S.A.,team-cymru-dns,rdap.org,False,False,False,,False,,,
200.73.209.114,16,25,low,repeated_attacks_ge_10,AS27979,,,team-cymru-dns,none,False,False,False,,False,,,
205.210.31.149,16,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
209.178.128.22,16,25,low,repeated_attacks_ge_10,AS265561,265561,LANTOINTERNET SA DE CV,team-cymru-dns,rdap.org,False,False,False,,False,,,
24.199.117.62,16,25,low,repeated_attacks_ge_10,AS14061,DIGITALOCEAN-ASN,"DigitalOcean, LLC",team-cymru-dns,rdap.org,False,False,False,,False,,,
34.156.120.171,16,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
36.151.144.79,16,25,low,repeated_attacks_ge_10,AS56046,CMNET-Jiangsu-AP,haijun li,team-cymru-dns,rdap.org,False,False,False,,False,,,
37.233.45.130,16,25,low,repeated_attacks_ge_10,AS31252,,,team-cymru-dns,none,False,False,False,,False,,,
38.211.108.254,16,25,low,repeated_attacks_ge_10,AS263699,,,team-cymru-dns,none,False,False,False,,False,,,
45.156.129.76,16,25,low,repeated_attacks_ge_10,AS211680,AS-BITSIGHT,Data Operations,team-cymru-dns,rdap.org,False,False,False,,False,,,
66.240.236.109,16,25,low,repeated_attacks_ge_10,AS10439,CARINET,"CariNet, Inc.",team-cymru-dns,rdap.org,False,False,False,,False,,,
71.6.232.20,16,25,low,repeated_attacks_ge_10,AS10439,CARINET,"CariNet, Inc.",team-cymru-dns,rdap.org,False,False,False,,False,,,
78.189.75.192,16,25,low,repeated_attacks_ge_10,AS9121,TTNet,AS9121-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
85.217.149.31,16,25,low,repeated_attacks_ge_10,AS209334,MODAT-01,lir-nl-modat-1-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
91.247.116.223,16,25,low,repeated_attacks_ge_10,AS6789,CRELCOM-NET,AS6789-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
92.126.35.128,16,25,low,repeated_attacks_ge_10,AS12389,ROSTELECOM-AS,PJSC Rostelecom,team-cymru-dns,rdap.org,False,False,False,,False,,,
117.156.195.14,15,25,low,repeated_attacks_ge_10,AS9808,,,team-cymru-dns,none,False,False,False,,False,,,
134.209.210.43,15,25,low,repeated_attacks_ge_10,AS14061,DIGITALOCEAN-ASN,"DigitalOcean, LLC",team-cymru-dns,rdap.org,False,False,False,,False,,,
147.139.136.75,15,25,low,repeated_attacks_ge_10,AS45102,ALIBABA-CN-NET,security trouble,team-cymru-dns,rdap.org,False,False,False,,False,,,
157.66.2.9,15,25,low,repeated_attacks_ge_10,AS152440,IDNIC-ASHYLANET-AS-ID,IRT-ASHYLA-ID,team-cymru-dns,rdap.org,False,False,False,,False,,,
164.92.157.221,15,25,low,repeated_attacks_ge_10,AS14061,DIGITALOCEAN-ASN,"DigitalOcean, LLC",team-cymru-dns,rdap.org,False,False,False,,False,,,
177.226.176.38,15,25,low,repeated_attacks_ge_10,AS13999,,,team-cymru-dns,none,False,False,False,,False,,,
180.167.128.203,15,25,low,repeated_attacks_ge_10,AS4812,,,team-cymru-dns,none,False,False,False,,False,,,
186.182.90.84,15,25,low,repeated_attacks_ge_10,AS11664,,,team-cymru-dns,none,False,False,False,,False,,,
186.22.253.154,15,25,low,repeated_attacks_ge_10,AS27747,27747,Telecentro S.A.,team-cymru-dns,rdap.org,False,False,False,,False,,,
190.60.47.91,15,25,low,repeated_attacks_ge_10,AS52468,52468,UFINET PANAMA S.A.,team-cymru-dns,rdap.org,False,False,False,,False,,,
194.165.16.123,15,25,low,repeated_attacks_ge_10,AS48721,FLYSERVERS-ENDCLIENTS,FLYSERVERS GLOBAL NETWORK OPERATION CENTRE,team-cymru-dns,rdap.org,False,False,False,,False,,,
198.98.53.110,15,25,low,repeated_attacks_ge_10,AS53667,PONYNET,FranTech Solutions,team-cymru-dns,rdap.org,False,False,False,,False,,,
198.98.58.74,15,25,low,repeated_attacks_ge_10,AS53667,PONYNET,FranTech Solutions,team-cymru-dns,rdap.org,False,False,False,,False,,,
199.45.155.65,15,25,low,repeated_attacks_ge_10,AS398722,,,team-cymru-dns,none,False,False,False,,False,,,
20.83.167.28,15,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
207.175.160.197,15,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
220.132.194.78,15,25,low,repeated_attacks_ge_10,AS3462,,,team-cymru-dns,none,False,False,False,,False,,,
221.3.104.39,15,25,low,repeated_attacks_ge_10,AS4837,CHINA169-Backbone,IRT-CU-CN,team-cymru-dns,rdap.org,False,False,False,,False,,,
31.25.237.72,15,25,low,repeated_attacks_ge_10,AS49683,,,team-cymru-dns,none,False,False,False,,False,,,
34.140.52.102,15,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
34.62.182.190,15,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
39.32.245.16,15,25,low,repeated_attacks_ge_10,AS17557,PKTELECOM-AS-PK,Munir Ahmed,team-cymru-dns,rdap.org,False,False,False,,False,,,
44.215.219.236,15,25,low,repeated_attacks_ge_10,AS14618,AMAZON-AES,"Amazon.com, Inc.",team-cymru-dns,rdap.org,False,False,False,,False,,,
45.156.129.78,15,25,low,repeated_attacks_ge_10,AS211680,AS-BITSIGHT,Data Operations,team-cymru-dns,rdap.org,False,False,False,,False,,,
45.70.10.50,15,25,low,repeated_attacks_ge_10,AS265817,,,team-cymru-dns,none,False,False,False,,False,,,
47.245.116.98,15,25,low,repeated_attacks_ge_10,AS45102,ALIBABA-CN-NET,security trouble,team-cymru-dns,rdap.org,False,False,False,,False,,,
66.240.236.116,15,25,low,repeated_attacks_ge_10,AS10439,CARINET,"CariNet, Inc.",team-cymru-dns,rdap.org,False,False,False,,False,,,
82.151.84.22,15,25,low,repeated_attacks_ge_10,AS29544,,,team-cymru-dns,none,False,False,False,,False,,,
85.217.149.19,15,25,low,repeated_attacks_ge_10,AS209334,MODAT-01,lir-nl-modat-1-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
110.37.16.237,14,25,low,repeated_attacks_ge_10,AS38264,WATEEN-IMS-PK-AS-AP,Wateen Telecom Limited,team-cymru-dns,rdap.org,False,False,False,,False,,,
110.39.246.193,14,25,low,repeated_attacks_ge_10,AS38264,WATEEN-IMS-PK-AS-AP,Wateen Telecom Limited,team-cymru-dns,rdap.org,False,False,False,,False,,,
112.5.89.227,14,25,low,repeated_attacks_ge_10,AS9808,,,team-cymru-dns,none,False,False,False,,False,,,
119.157.76.193,14,25,low,repeated_attacks_ge_10,AS17557,PKTELECOM-AS-PK,Munir Ahmed,team-cymru-dns,rdap.org,False,False,False,,False,,,
119.176.53.238,14,25,low,repeated_attacks_ge_10,AS4837,CHINA169-Backbone,IRT-CU-CN,team-cymru-dns,rdap.org,False,False,False,,False,,,
124.29.226.3,14,25,low,repeated_attacks_ge_10,AS9541,CYBERNET-AP,Cyber Internet Services (Private) Limited,team-cymru-dns,rdap.org,False,False,False,,False,,,
132.148.29.10,14,25,low,repeated_attacks_ge_10,AS398101,,,team-cymru-dns,none,False,False,False,,False,,,
14.40.125.184,14,25,low,repeated_attacks_ge_10,AS4766,KIXS-AS-KR-KR,AS Manager,team-cymru-dns,rdap.org,False,False,False,,False,,,
147.185.132.12,14,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
167.172.78.253,14,25,low,repeated_attacks_ge_10,AS14061,DIGITALOCEAN-ASN,"DigitalOcean, LLC",team-cymru-dns,rdap.org,False,False,False,,False,,,
179.62.185.226,14,25,low,repeated_attacks_ge_10,AS27983,27983,Red Intercable Digital S.A.,team-cymru-dns,rdap.org,False,False,False,,False,,,
188.129.184.210,14,25,low,repeated_attacks_ge_10,AS16010,MagticomAS,Magticom NOC,team-cymru-dns,rdap.org,False,False,False,,False,,,
20.169.107.249,14,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
20.83.32.170,14,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
216.25.89.89,14,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
219.91.17.74,14,25,low,repeated_attacks_ge_10,AS7482,,,team-cymru-dns,none,False,False,False,,False,,,
3.147.122.184,14,25,low,repeated_attacks_ge_10,AS16509,,,team-cymru-dns,none,False,False,False,,False,,,
34.14.27.106,14,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
34.77.242.250,14,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
34.79.6.222,14,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
35.187.94.117,14,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
35.205.207.38,14,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
45.156.128.164,14,25,low,repeated_attacks_ge_10,AS211680,AS-BITSIGHT,Data Operations,team-cymru-dns,rdap.org,False,False,False,,False,,,
45.205.1.70,14,25,low,repeated_attacks_ge_10,AS215925,VPSVAULTHOST,Administration,team-cymru-dns,rdap.org,False,False,False,,False,,,
5.135.10.106,14,25,low,repeated_attacks_ge_10,AS16276,,,team-cymru-dns,none,False,False,False,,False,,,
52.180.136.250,14,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
