ip,attacks,risk_score,risk_level,risk_reasons,asn,asn_name,asn_org,asn_source,rdap_source,tor_exit,spamhaus_drop,spamhaus_asndrop,feed_hits,bph_flag,bph_label,bph_confidence,bph_note
85.11.167.7,59,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS197170,TECHTIES-AS,TechTies Inc.,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
2.57.122.238,51,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS47890,UNMANAGED-DEDICATED-SERVERS,UNMANAGED LTD,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
79.124.62.122,50,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS207812,DM_AUTO,MNT-LIR-BG,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
85.11.167.62,47,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS197170,TECHTIES-AS,TechTies Inc.,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
36.255.97.4,41,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS205759,GHOSTYNETWORKS,Administration,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
45.153.34.32,41,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS197170,TECHTIES-AS,TechTies Inc.,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
204.76.203.81,40,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS51396,,,team-cymru-dns,none,False,True,False,spamhaus_drop,False,,,
45.148.10.230,40,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS48090,DMZHOST,AD-Tech,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
80.94.92.67,38,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS47890,UNMANAGED-DEDICATED-SERVERS,UNMANAGED LTD,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
77.90.185.20,35,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS213790,,,team-cymru-dns,none,False,True,False,spamhaus_drop,False,,,
80.94.95.83,32,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS204428,,,team-cymru-dns,none,False,True,False,spamhaus_drop,False,,,
77.90.185.78,31,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS213790,,,team-cymru-dns,none,False,True,False,spamhaus_drop,False,,,
91.92.40.45,29,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS197170,TECHTIES-AS,TechTies Inc.,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
204.76.203.7,28,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS51396,,,team-cymru-dns,none,False,True,False,spamhaus_drop,False,,,
91.92.40.35,28,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS197170,TECHTIES-AS,TechTies Inc.,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
176.65.148.146,27,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS51396,,,team-cymru-dns,none,False,True,False,spamhaus_drop,False,,,
91.92.40.52,27,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS197170,TECHTIES-AS,TechTies Inc.,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
62.60.130.237,24,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS215930,,,team-cymru-dns,none,False,True,False,spamhaus_drop,False,,,
79.124.62.134,24,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS207812,DM_AUTO,MNT-LIR-BG,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
79.124.62.178,23,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS207812,DM_AUTO,MNT-LIR-BG,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
204.76.203.43,21,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS51396,,,team-cymru-dns,none,False,True,False,spamhaus_drop,False,,,
213.209.159.26,21,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS208137,FPS12,Aneta Kovarova,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
62.60.130.219,21,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS215930,,,team-cymru-dns,none,False,True,False,spamhaus_drop,False,,,
64.89.163.178,21,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS401626,,,team-cymru-dns,none,False,True,False,spamhaus_drop,False,,,
92.118.39.72,21,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS47890,UNMANAGED-DEDICATED-SERVERS,UNMANAGED LTD,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
94.154.43.233,21,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS219502,STORMCLOUD-AS,Storm Industries LLC,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
77.83.39.6,20,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS51396,,,team-cymru-dns,none,False,True,False,spamhaus_drop,False,,,
91.92.40.175,20,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS197170,TECHTIES-AS,TechTies Inc.,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
94.154.43.114,20,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS219502,STORMCLOUD-AS,Storm Industries LLC,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
45.194.92.14,19,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS215925,VPSVAULTHOST,Administration,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
193.143.1.66,18,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS198953,proton66,lir-ru-proton66-1-MNT,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
62.60.130.148,18,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS215930,,,team-cymru-dns,none,False,True,False,spamhaus_drop,False,,,
92.118.39.74,18,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS47890,UNMANAGED-DEDICATED-SERVERS,UNMANAGED LTD,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
64.89.161.51,16,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS205759,GHOSTYNETWORKS,Administration,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
176.65.132.131,14,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS197170,TECHTIES-AS,TechTies Inc.,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
213.209.159.25,14,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS208137,FPS12,Aneta Kovarova,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
79.124.62.126,14,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS207812,DM_AUTO,MNT-LIR-BG,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
79.124.62.230,14,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS207812,DM_AUTO,MNT-LIR-BG,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
80.94.95.166,13,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS204428,,,team-cymru-dns,none,False,True,False,spamhaus_drop,False,,,
178.20.210.151,12,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS210006,ASKZ,admin-c,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
45.148.10.141,12,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS48090,DMZHOST,AD-Tech,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
45.148.10.147,12,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS48090,DMZHOST,AD-Tech,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
45.148.10.151,12,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS48090,DMZHOST,AD-Tech,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
45.148.10.152,12,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS48090,DMZHOST,AD-Tech,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
45.148.10.157,12,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS48090,DMZHOST,AD-Tech,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
104.152.52.142,11,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS14987,RETHEMHOSTING,Rethem Hosting LLC,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
94.154.43.191,10,55,medium,repeated_attacks_ge_10;spamhaus_drop_match,AS219502,STORMCLOUD-AS,Storm Industries LLC,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
104.152.52.133,9,50,medium,repeated_attacks_ge_5;spamhaus_drop_match,AS14987,RETHEMHOSTING,Rethem Hosting LLC,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
45.144.212.40,8,50,medium,repeated_attacks_ge_5;spamhaus_drop_match,AS51396,,,team-cymru-dns,none,False,True,False,spamhaus_drop,False,,,
45.94.31.102,8,50,medium,repeated_attacks_ge_5;spamhaus_drop_match,AS210558,services-1337-gmbh,lir-de-1337services-1-MNT,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
94.154.43.111,8,50,medium,repeated_attacks_ge_5;spamhaus_drop_match,AS219502,STORMCLOUD-AS,Storm Industries LLC,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
94.154.43.21,8,50,medium,repeated_attacks_ge_5;spamhaus_drop_match,AS219502,STORMCLOUD-AS,Storm Industries LLC,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
43.228.157.10,7,50,medium,repeated_attacks_ge_5;spamhaus_drop_match,AS205759,GHOSTYNETWORKS,Administration,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
43.228.157.9,7,50,medium,repeated_attacks_ge_5;spamhaus_drop_match,AS205759,GHOSTYNETWORKS,Administration,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
45.154.244.153,7,50,medium,repeated_attacks_ge_5;spamhaus_drop_match,AS210006,ASKZ,admin-c,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
94.154.43.215,7,50,medium,repeated_attacks_ge_5;spamhaus_drop_match,AS219502,STORMCLOUD-AS,Storm Industries LLC,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
64.89.163.198,6,50,medium,repeated_attacks_ge_5;spamhaus_drop_match,AS401626,,,team-cymru-dns,none,False,True,False,spamhaus_drop,False,,,
94.154.43.51,6,50,medium,repeated_attacks_ge_5;spamhaus_drop_match,AS219502,STORMCLOUD-AS,Storm Industries LLC,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
185.242.3.80,5,50,medium,repeated_attacks_ge_5;spamhaus_drop_match,AS401626,,,team-cymru-dns,none,False,True,False,spamhaus_drop,False,,,
45.156.87.10,5,50,medium,repeated_attacks_ge_5;spamhaus_drop_match,AS197170,TECHTIES-AS,TechTies Inc.,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
94.154.43.159,5,50,medium,repeated_attacks_ge_5;spamhaus_drop_match,AS219502,STORMCLOUD-AS,Storm Industries LLC,team-cymru-dns,rdap.org,False,True,False,spamhaus_drop,False,,,
217.60.195.57,4,40,medium,repeated_attacks_ge_2;spamhaus_drop_match,AS209373,,,team-cymru-dns,none,False,True,False,spamhaus_drop,False,,,
64.89.163.133,4,40,medium,repeated_attacks_ge_2;spamhaus_drop_match,AS401626,,,team-cymru-dns,none,False,True,False,spamhaus_drop,False,,,
64.89.163.79,4,40,medium,repeated_attacks_ge_2;spamhaus_drop_match,AS401626,,,team-cymru-dns,none,False,True,False,spamhaus_drop,False,,,
64.89.163.80,4,40,medium,repeated_attacks_ge_2;spamhaus_drop_match,AS401626,,,team-cymru-dns,none,False,True,False,spamhaus_drop,False,,,
